"quarter","assets.group","grossSR","netSR","grossCR","netCR","av.daily.ntrades","grossPnL","netPnL","stat"
"2021_Q1",1,2.44018263047735,1.77500811097977,10.8419648629479,7.35643071652996,14.4761904761905,34546.6199999998,25426.6199999998,23.8039139179322
"2021_Q3",1,0.355453090672137,-0.486207065896746,1.03762380775854,-1.31596035336886,13.3636363636364,3686.7100000001,-5133.2899999999,-2.15257790952193
"2021_Q4",1,4.78508084226941,4.14474648138285,26.3261604182462,22.4071609682852,13.5151515151515,70958.9999999994,62038.9999999994,92.4914548993182
"2022_Q2",1,0.303630030258514,-0.0862415291119986,0.633942473310934,-0.16205740023776,14.4923076923077,7325.07999999997,-2094.92000000003,-0.119843937728836
"2022_Q4",1,0.55231373998038,0.107201699300139,1.67607533689044,0.315089702389608,13.6307692307692,11023.3300000002,2163.33000000016,0.243138559615076
"2023_Q1",1,2.67878054944741,2.14362208530473,9.23837725942557,7.22944050675602,12.0307692307692,40843.0399999997,33043.0399999997,25.2872161965843
"2023_Q2",1,0.619620447966544,0.0370340632247667,1.82347061277311,0.0973386833045945,11.75,7960.02000000029,480.020000000286,0
